Gender_Female,Gender_Male,Gender_Other,City_Type_Rural,City_Type_Suburban,City_Type_Urban,Current_Car_Type_Hatchback,Current_Car_Type_SUV,Current_Car_Type_Sedan,Current_Car_Type_Truck,Home_Charging_Possible_No,Home_Charging_Possible_Yes,Subsidy_Available_No,Subsidy_Available_Yes,Range_Anxiety_Level_High,Range_Anxiety_Level_Low,Range_Anxiety_Level_Medium,Age,Annual_Income_USD,Daily_Commute_km,Number_of_Cars_Owned,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Environmental_Concern_Level,Will_Buy_EV
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.6945273437366972,-0.11877655861500491,-0.30185572076963807,0.16378718564013023,0.16130420554654615,1.2438983503918362,0.7260211783543419,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08217641105875673,-0.9143360549848097,1.0924050559797611,0.16378718564013023,-0.5796429949428709,0.2931673968378938,0.7260211783543419,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3139203790755551,-0.6605033277547384,0.20633278664369414,1.332860602057906,1.3962162063622412,1.8143369225242016,1.439976511577217,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5456643470923533,0.5176028538654658,-0.4755953814237688,-1.0052862307776453,0.40828660570968517,-1.2280021288484142,1.439976511577217,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08217641105875673,-1.713211803102309,-0.4755953814237688,0.16378718564013023,-1.3205901954322878,-0.2772711752944717,1.439976511577217,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.4726402191595467,0.454904000729149,0.753612717704206,0.16378718564013023,-0.5796429949428709,-0.2772711752944717,0.012065845131466689,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7001603257702189,1.3769459586161603,0.0760280411530961,1.332860602057906,0.40828660570968517,2.1946293039457787,0.012065845131466689,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6229123364312862,0.465534602125964,-0.18458144982809999,1.332860602057906,0.16130420554654615,-0.6575635567160487,-1.4158448213142836,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7774083151091518,-1.3430933136540169,0.8708869886457443,2.5019340184756813,1.8901810066885192,1.0537521596810477,-0.7018894880914085,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3911683684144878,-0.39985213898735134,-0.7752962960521443,-1.0052862307776453,-0.5796429949428709,-0.2772711752944717,1.439976511577217,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.690303482330571,0.1836532035719348,1.1532139372087065,0.16378718564013023,-1.073607795269149,-1.2280021288484142,-0.7018894880914085,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.07231956761910882,0.6849650915995787,0.640681938279021,0.16378718564013023,0.6552690058728242,-0.6575635567160487,1.439976511577217,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6130554929916383,0.016383944858785214,-0.39306904261305675,0.16378718564013023,-0.5796429949428709,0.2931673968378938,-0.7018894880914085,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.3953922298206138,1.5673669935491954,0.2932026169707595,0.16378718564013023,-1.073607795269149,-1.2280021288484142,0.012065845131466689,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9319042937870173,-0.3149312998407829,-0.8708531094119163,0.16378718564013023,0.40828660570968517,1.4340445411026248,-0.7018894880914085,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5456643470923533,-1.6070607541690984,0.19330231209463447,1.332860602057906,0.40828660570968517,-0.46741736600526024,0.012065845131466689,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.45855951431377273,-0.9602057053267518,0.6623993958607873,0.16378718564013023,1.8901810066885192,1.6241907318134132,0.012065845131466689,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5358075036527055,0.567904504206663,0.34098102365064553,0.16378718564013023,2.1371634068516583,-0.08712498458368323,1.439976511577217,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.7675514716695038,1.3809440565175863,1.1054355305288208,0.16378718564013023,-1.073607795269149,-0.8477097474268372,0.7260211783543419,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5456643470923533,0.6409240286699168,-1.0228753124842807,0.16378718564013023,-1.073607795269149,-1.2280021288484142,-1.4158448213142836,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.22681554629697437,-1.2591022647170824,1.0142222086854025,-1.0052862307776453,-1.3205901954322878,-1.0378559381376258,1.439976511577217,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8546563044480845,0.5988975111944618,-0.9142880245754489,0.16378718564013023,-1.073607795269149,-1.2280021288484142,0.7260211783543419,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5400313650588315,1.2411036089886387,0.3366375321342922,1.332860602057906,-0.5796429949428709,0.6734597782594708,1.439976511577217,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.23667238973662227,1.443797874688842,-0.23670334802433904,-1.0052862307776453,1.3962162063622412,1.0537521596810477,0.7260211783543419,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3911683684144878,-0.49032072638473573,-1.5527812774793794,1.332860602057906,-0.8266253951060099,-0.8477097474268372,-0.7018894880914085,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.6172793543977644,-0.030694432755681008,-0.9229750076081554,0.16378718564013023,-0.8266253951060099,-1.2280021288484142,-1.4158448213142836,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.690303482330571,-0.32562388725157343,0.30188960000346615,0.16378718564013023,2.1371634068516583,1.6241907318134132,0.012065845131466689,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.9220474503473693,0.34853600074702384,1.8525160713415831,0.16378718564013023,0.16130420554654615,2.0044831132349903,-0.7018894880914085,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.6130554929916383,0.22230148328571978,0.766643192253266,0.16378718564013023,0.40828660570968517,0.2931673968378938,-1.4158448213142836,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4684163577534206,0.741744280401226,-0.028215755239382273,1.332860602057906,-0.5796429949428709,-0.08712498458368323,1.439976511577217,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3139203790755551,0.9824359726684707,0.9751307850382227,-1.0052862307776453,-0.8266253951060099,-1.0378559381376258,0.7260211783543419,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.076543429025235,-0.6421244746109738,-0.3061992122859914,-1.0052862307776453,1.149233806199102,-0.46741736600526024,-1.4158448213142836,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.38131152497483994,-0.32525197116771987,-0.5972131438816604,-1.0052862307776453,-0.08567819461659286,0.2931673968378938,-1.4158448213142836,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.7675514716695038,0.6424116930053312,0.4191638709450045,0.16378718564013023,0.40828660570968517,0.10302120612710526,1.439976511577217,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.22681554629697437,-0.3176276914487214,-0.16720748376268668,0.16378718564013023,2.1371634068516583,1.2438983503918362,-0.7018894880914085,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.8447994610084366,-1.713211803102309,-0.753578838470378,-1.0052862307776453,-1.3205901954322878,-1.2280021288484142,-0.7018894880914085,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.00915228312595,0.02769639240933174,-1.4137895489560748,1.332860602057906,-0.08567819461659286,1.2438983503918362,-0.7018894880914085,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.00915228312595,1.6619266578689693,0.770986683769619,0.16378718564013023,-0.33266059477973187,-1.2280021288484142,0.012065845131466689,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.22681554629697437,-0.002242852340881804,0.0021886853750907273,0.16378718564013023,1.3962162063622412,-0.2772711752944717,-1.4158448213142836,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.6945273437366972,1.2996493991885902,1.0489701408162284,-1.0052862307776453,0.6552690058728242,1.0537521596810477,0.7260211783543419,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15942440039768951,-0.030694432755681008,-1.465911447152314,0.16378718564013023,-0.8266253951060099,-1.2280021288484142,0.012065845131466689,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5498882084984795,1.528191832716618,-1.06196673613146,1.332860602057906,0.40828660570968517,2.1946293039457787,1.439976511577217,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.6271361978374124,-0.13461398518577006,1.4529148518370822,-1.0052862307776453,0.40828660570968517,-0.46741736600526024,0.7260211783543419,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08217641105875673,-0.4995876354740875,0.5972470231154883,-1.0052862307776453,0.16130420554654615,-0.6575635567160487,-1.4158448213142836,0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.6130554929916383,1.108794462157726,0.38875943033053156,1.332860602057906,1.149233806199102,-0.46741736600526024,0.7260211783543419,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3911683684144878,-0.035777285901679994,-1.1010581597786395,-1.0052862307776453,0.40828660570968517,0.2931673968378938,1.439976511577217,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.704384187176345,0.8894879447120624,0.4017899048795912,-1.0052862307776453,-0.08567819461659286,1.2438983503918362,1.439976511577217,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3911683684144878,-1.0773902647476186,1.3660450215100168,0.16378718564013023,1.8901810066885192,0.48331358754868226,-1.4158448213142836,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.07231956761910882,0.2691939028582592,-1.5658117520284391,2.5019340184756813,-1.3205901954322878,-1.4181483195592026,-0.7018894880914085,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.6271361978374124,-1.1330227122907173,-1.5658117520284391,0.16378718564013023,-0.8266253951060099,-1.2280021288484142,-1.4158448213142836,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5498882084984795,-0.9337686703661595,0.6623993958607873,1.332860602057906,-0.8266253951060099,-0.46741736600526024,-0.7018894880914085,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.462783375719899,-1.1295205025010961,-0.10205511101738765,1.332860602057906,0.9022514060359632,0.8636059689702592,0.012065845131466689,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9220474503473693,0.8707061824774563,0.019562651440503738,-1.0052862307776453,0.9022514060359632,2.1946293039457787,1.439976511577217,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4684163577534206,0.5639683923192126,0.31057658303617286,0.16378718564013023,-0.08567819461659286,-0.6575635567160487,-0.7018894880914085,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.07231956761910882,1.1861530075992714,0.08905851570215609,0.16378718564013023,-0.8266253951060099,0.2931673968378938,1.439976511577217,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.7675514716695038,-0.4596996354807906,0.1064324817675691,1.332860602057906,-1.3205901954322878,-1.2280021288484142,-0.7018894880914085,0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.45855951431377273,-1.3513374535127713,-0.8578226348628564,1.332860602057906,0.16130420554654615,2.0044831132349903,-0.7018894880914085,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.7675514716695038,-0.36619373339860195,0.3062330915198195,-1.0052862307776453,-1.3205901954322878,-1.0378559381376258,0.7260211783543419,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.004928421719823952,-0.25833806908106244,-0.38003856806399705,1.332860602057906,0.40828660570968517,-0.6575635567160487,0.012065845131466689,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.1495675569580416,-0.6842129781004044,-1.5658117520284391,0.16378718564013023,-0.8266253951060099,-1.2280021288484142,0.7260211783543419,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.704384187176345,0.3441349937547565,1.982820816832181,0.16378718564013023,0.6552690058728242,1.8143369225242016,-0.7018894880914085,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6229123364312862,1.498159608945441,-0.4712518899074156,0.16378718564013023,1.3962162063622412,1.4340445411026248,1.439976511577217,1
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.00915228312595,1.1557178747372532,1.1966488523722392,0.16378718564013023,0.40828660570968517,1.0537521596810477,1.439976511577217,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6229123364312862,-0.8122760829739886,-0.3061992122859914,-1.0052862307776453,-0.08567819461659286,-0.6575635567160487,0.012065845131466689,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.00915228312595,-0.5845394676276437,1.0446266492998748,-1.0052862307776453,0.40828660570968517,0.10302120612710526,1.439976511577217,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7774083151091518,2.4346753010957545,-1.5354073114139661,-1.0052862307776453,1.8901810066885192,0.48331358754868226,0.012065845131466689,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.086400272464883,-0.2213944047516064,-0.32357317835140437,1.332860602057906,-1.3205901954322878,-1.0378559381376258,-0.7018894880914085,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.38131152497483994,0.07564257421945633,0.20198929512734112,-1.0052862307776453,-0.33266059477973187,-0.8477097474268372,0.7260211783543419,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.076543429025235,0.1119353854021686,0.7145212940570267,-1.0052862307776453,-0.8266253951060099,-0.8477097474268372,-1.4158448213142836,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4684163577534206,1.1028438048160687,-0.16720748376268668,-1.0052862307776453,-0.08567819461659286,0.48331358754868226,-0.7018894880914085,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.8447994610084366,-0.12968609707471004,-0.8317616857647369,-1.0052862307776453,-1.073607795269149,-0.2772711752944717,0.012065845131466689,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23667238973662227,-0.5681131739241104,-0.7709528045357911,0.16378718564013023,1.8901810066885192,2.1946293039457787,0.7260211783543419,0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9319042937870173,0.00553639241305567,1.4702888179024955,0.16378718564013023,0.6552690058728242,0.2931673968378938,1.439976511577217,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.3953922298206138,-0.07315485232896522,-0.8274181942483836,-1.0052862307776453,-1.073607795269149,-0.2772711752944717,-0.7018894880914085,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5456643470923533,-1.009453593430364,-0.5190302965873015,0.16378718564013023,-0.8266253951060099,-1.0378559381376258,-0.7018894880914085,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6271361978374124,1.9121641962884561,0.6189644806972546,-1.0052862307776453,-1.073607795269149,-0.2772711752944717,1.439976511577217,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5456643470923533,-1.1754831318640016,0.08905851570215609,-1.0052862307776453,0.40828660570968517,0.6734597782594708,0.012065845131466689,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.8447994610084366,0.19654629447885905,0.6276514637299613,0.16378718564013023,-0.33266059477973187,0.6734597782594708,1.439976511577217,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.1636482618038155,1.89648173475263,0.28017214242169985,0.16378718564013023,-0.8266253951060099,-1.2280021288484142,-1.4158448213142836,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9319042937870173,-0.9806920829456868,-1.3182327355963028,0.16378718564013023,-0.33266059477973187,-0.8477097474268372,0.7260211783543419,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.6945273437366972,-0.004505341850991109,0.5711860740173689,1.332860602057906,1.6431986065253803,-0.6575635567160487,0.012065845131466689,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.7675514716695038,1.274328112479559,-0.6059001269143668,-1.0052862307776453,0.40828660570968517,-0.8477097474268372,-1.4158448213142836,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1.462783375719899,0.35364984690001067,-1.3052022610472431,-1.0052862307776453,-0.5796429949428709,2.1946293039457787,0.7260211783543419,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7774083151091518,-1.713211803102309,-1.5658117520284391,0.16378718564013023,0.40828660570968517,-0.08712498458368323,-0.7018894880914085,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08217641105875673,0.699252867820954,0.2454242102908738,0.16378718564013023,-0.33266059477973187,-0.08712498458368323,0.012065845131466689,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.3082873970420332,2.410996643757076,0.21067627816004747,-1.0052862307776453,1.8901810066885192,0.8636059689702592,1.439976511577217,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.38131152497483994,0.1526292035771483,-0.11942907708280097,1.332860602057906,-1.073607795269149,-1.2280021288484142,0.012065845131466689,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3953922298206138,1.086448504119523,0.3496680066833522,1.332860602057906,0.9022514060359632,0.10302120612710526,-0.7018894880914085,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3953922298206138,-1.713211803102309,-1.2747978204327701,0.16378718564013023,0.9022514060359632,-0.6575635567160487,-0.7018894880914085,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.30406353563590716,1.4785100425151767,-0.6189306014634267,0.16378718564013023,0.16130420554654615,1.8143369225242016,0.7260211783543419,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.704384187176345,-1.713211803102309,-1.2139889392038243,-1.0052862307776453,-0.08567819461659286,-0.2772711752944717,0.012065845131466689,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.385535386380966,-0.4354940970233198,-0.38003856806399705,0.16378718564013023,-1.073607795269149,-1.4181483195592026,1.439976511577217,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23667238973662227,-0.8344050899632769,1.461601834869789,-1.0052862307776453,1.3962162063622412,-0.08712498458368323,0.012065845131466689,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.45855951431377273,-0.397434684442303,-0.7883267706012043,2.5019340184756813,-0.5796429949428709,-0.6575635567160487,1.439976511577217,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.22681554629697437,-0.7011351599157425,-0.23235985650798568,-1.0052862307776453,-0.5796429949428709,0.10302120612710526,-0.7018894880914085,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.45855951431377273,0.1574951056742327,-0.201955415893513,1.332860602057906,-0.33266059477973187,1.2438983503918362,0.012065845131466689,0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.45855951431377273,0.4531064063238567,0.006532176891444057,0.16378718564013023,-0.8266253951060099,0.2931673968378938,0.012065845131466689,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9319042937870173,1.5389154131343963,-0.0629636873702083,0.16378718564013023,0.40828660570968517,-0.6575635567160487,-0.7018894880914085,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5456643470923533,0.44904632240845505,0.588560040082782,0.16378718564013023,1.6431986065253803,0.10302120612710526,-0.7018894880914085,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.004928421719823952,-0.7319422088616143,1.4442278688043757,2.5019340184756813,0.9022514060359632,-0.6575635567160487,-0.7018894880914085,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.6271361978374124,0.578070210498661,0.08471502418580276,-1.0052862307776453,-0.8266253951060099,-1.0378559381376258,-0.7018894880914085,1
